id,cfname,namefaci,region,region_psgc,province,province_psgc,city_mun,city_mun_psgc,north_coord,east_coord,updateddate,addeddate,reportdate,ibc,mechvent_facown,mechven_outsrc,swab_tr,swab_untr,spec_stor,spec_stor_temp,spec_trans,spec_trans_temp,ipc_fac_mng,ipc_safety_ofc,ipc_officer,ipc_zoning,ipc_pt_place,ipc_tempcheck,ipc_symptom,ipc_WHO,ipc_disinfect,ipc_waste,ipc_exitentrance,ipc_dedicatedhcw,ipc_rtw,ipc_training,ipc_transport,phic_irm
1304,SANTA CRUZ DISTRICT HOSPITAL,STA. CRUZ DISTRICT HOSPITAL,REGION IV-B (MIMAROPA),PH170000000,MARINDUQUE,PH174000000,SANTA CRUZ,PH174005000,0.0,0.0,2020-07-30 11:48:46,2020-07-30 11:48:46,2020-07-30 00:00:00,16,0,0,0,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0
1342,QUIRINO PROVINCE MEDICAL CENTER,QUIRINO PROVINCE MEDICAL CENTER,REGION II (CAGAYAN VALLEY),PH020000000,QUIRINO,PH025700000,CABARROGUIS (CAPITAL),PH025702000,0.0,0.0,2020-07-31 09:36:21,2020-07-31 09:36:21,2020-07-31 00:00:00,150,3,0,1,4,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
900,SOUTH UPI MUNICIPAL HOSPITAL,SOUTH UPI MUNICIPAL HOSPITAL,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,MAGUINDANAO,PH153800000,SOUTH UPI,PH153817000,0.0,0.0,2020-07-08 15:46:22,2020-07-08 15:46:22,2020-07-08 00:00:00,50,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
539,DR. DAMIAN REYES PROVINCIAL HOSPITAL,MARINDUQUE PROVINCIAL HOSPITAL,REGION IV-B (MIMAROPA),PH170000000,MARINDUQUE,PH174000000,BOAC (CAPITAL),PH174001000,0.0,0.0,2020-07-15 08:30:18,2020-07-03 15:31:09,2020-07-15 00:00:00,109,1,2,0,9,1,1,1,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1102,DAVAO ORIENTAL PROVINCIAL MEDICAL CENTER,DAVAO ORIENTAL PROVINCIAL MEDICAL CENTER,REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,CITY OF MATI (CAPITAL),PH112509000,0.0,0.0,2020-07-14 16:56:48,2020-07-14 16:56:48,2020-07-14 00:00:00,266,0,0,2,6,1,1,10,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502,NATONIN COMMUNITY HOSPITAL,ANASTACIA RAFAEL-SAGEL MEMORIAL HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,NATONIN,PH144405000,0.0,0.0,2020-07-03 14:08:47,2020-07-03 14:08:47,2020-07-03 00:00:00,10,0,0,2,0,0,0,0,5,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0
626,BESAO DISTRICT HOSPITAL,BESAO DISTRICT HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,BESAO,PH144403000,0.0,0.0,2020-07-03 22:42:26,2020-07-03 22:42:26,2020-07-03 00:00:00,29,0,0,2,2,0,0,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1454,GUINDULUNGAN DOCTORS,GUINDULUNGAN DOCTORS,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,MAGUINDANAO,PH153800000,GUINDULUNGAN,PH153825000,0.0,0.0,2020-08-30 20:23:11,2020-08-30 20:23:11,2020-08-30 00:00:00,11,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0
267,GREGORIO T. LLUCH MEMORIAL HOSPITAL,GREGORIO T. LLUCH MEMORIAL HOSPITAL,REGION X (NORTHERN MINDANAO),PH100000000,LANAO DEL NORTE,PH103500000,ILIGAN CITY,PH103504000,0.0,0.0,2020-07-02 21:07:45,2020-07-02 21:07:45,2020-07-02 00:00:00,23,3,1,0,7,1,0,1,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
330,VILLAVICIOSA MEDICARE AND COMMUNITY HOSPITAL,VILLAVICIOSA MEDICARE AND COMMUNITY HOSPITAL,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,ABRA,PH140100000,VILLAVICIOSA,PH140127000,0.0,0.0,2020-07-03 09:15:07,2020-07-03 09:15:07,2020-07-03 00:00:00,12,0,0,3,3,1,1,1,8,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
684,DVO. ORIENTAL PROV'L. HOSP-MANAY,DAVAO ORIENTAL PROVINCIAL HOSPITAL-MANAY,REGION XI (DAVAO REGION),PH110000000,DAVAO ORIENTAL,PH112500000,MANAY,PH112508000,0.0,0.0,2020-07-04 16:42:53,2020-07-04 16:42:53,2020-07-04 00:00:00,18,0,0,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
947,LAZI MEDICARE COMMUNITY HOSPITAL,LAZI MEDICARE COMMUNITY HOSPITAL,REGION VII (CENTRAL VISAYAS),PH070000000,SIQUIJOR,PH076100000,LAZI,PH076103000,0.0,0.0,2020-07-10 08:04:23,2020-07-10 08:04:23,2020-07-10 00:00:00,15,0,0,0,0,0,0,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
365,AURORA MEMORIAL HOSPITAL,AURORA MEMORIAL HOSPITAL,REGION III (CENTRAL LUZON),PH030000000,AURORA,PH037700000,BALER (CAPITAL),PH037701000,0.0,0.0,2020-07-03 09:48:01,2020-07-03 09:48:01,2020-07-03 00:00:00,49,0,0,1,7,0,0,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1176,SARANGANI MUNICIPAL HOSP.,SARANGANI MUNICIPAL HOSPITAL,REGION XI (DAVAO REGION),PH110000000,DAVAO OCCIDENTAL,PH118600000,SARANGANI,PH118605000,0.0,0.0,2020-07-17 12:57:59,2020-07-17 12:57:59,2020-07-17 00:00:00,14,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0
1163,AMAI PAKPAK MEDICAL CENTER,AMAI PAKPAK MEDICAL CENTER,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,LANAO DEL SUR,PH153600000,MARAWI CITY (CAPITAL),PH153617000,0.0,0.0,2020-07-16 15:55:39,2020-07-16 15:55:39,2020-07-16 00:00:00,405,12,0,10,12,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
641,COTABATO REGIONAL AND MEDICAL CENTER,COTABATO REGIONAL AND MEDICAL CENTER,REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO CITY (NOT A PROVINCE),PH129800000,COTABATO CITY,PH129804000,0.0,0.0,2020-07-04 09:50:26,2020-07-04 09:50:26,2020-07-04 00:00:00,170,4,0,2,133,1,1,4,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1331,MADDELA DISTRICT HOSPITAL,MADDELA DISTRICT HOSPITAL,REGION II (CAGAYAN VALLEY),PH020000000,QUIRINO,PH025700000,MADDELA,PH025704000,0.0,0.0,2020-07-31 08:06:57,2020-07-31 08:06:57,2020-07-31 00:00:00,23,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1183,MARIA DULCE P. FANLO MED. CLIN.,MARIA DULCE P. FANLO MEDICAL CLINIC,REGION XI (DAVAO REGION),PH110000000,DAVAO OCCIDENTAL,PH118600000,MALITA (CAPITAL),PH118603000,0.0,0.0,2020-07-17 16:45:40,2020-07-17 16:45:40,2020-07-17 00:00:00,18,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0
537,MAITUM MUNICIPAL HOSPITAL,MAITUM MUNICIPAL HOSPITAL,REGION XII (SOCCSKSA RGEN),PH120000000,SARANGANI,PH128000000,MAITUM,PH128005000,0.0,0.0,2020-07-03 15:29:21,2020-07-03 15:29:21,2020-07-03 00:00:00,18,0,0,1,3,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1389,DATU HALUN SAKILAN MEMORIAL HOSPITAL,DATU HALUN SAKILAN MEMORIAL HOSPITAL,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,TAWI-TAWI,PH157000000,BONGAO (CAPITAL),PH157002000,0.0,0.0,2020-08-01 18:20:17,2020-08-01 18:20:17,2020-08-01 00:00:00,75,0,0,10,1,1,0,6,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1469,MAGUINDANAO PROVINCIAL HOSPITAL,MAGUINDANAO PROVINCIAL HOSPITAL,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),PH150000000,MAGUINDANAO,PH153800000,DATU HOFFER AMPATUAN,PH153835000,0.0,0.0,2020-09-04 17:20:02,2020-09-04 17:20:02,2020-09-04 00:00:00,334,3,0,2,30,1,1,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1255,"NOTRE DAME HOSPITAL AND SCHOOL OF MIDWIFERY, INC.",NOTRE DAME HOSPITAL AND SCHOOL OF MIDWIFERY INC.,REGION XII (SOCCSKSA RGEN),PH120000000,COTABATO CITY (NOT A PROVINCE),PH129800000,COTABATO CITY,PH129804000,0.0,0.0,2020-07-25 09:08:15,2020-07-25 09:08:15,2020-07-25 00:00:00,60,0,5,3,11,0,0,1,20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
594,MALITA DISTRICT HOSPITAL,MALITA DISTRICT HOSPITAL,REGION XI (DAVAO REGION),PH110000000,DAVAO OCCIDENTAL,PH118600000,MALITA (CAPITAL),PH118603000,0.0,0.0,2020-07-03 17:58:03,2020-07-03 17:58:03,2020-07-03 00:00:00,50,2,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
1264,,,,,,,,,,,2020-07-27 12:34:28,2020-07-27 12:34:28,2020-07-27 00:00:00,10,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1193,,,,,,,,,,,2020-07-18 15:50:17,2020-07-18 15:50:17,2020-07-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0
93,,,,,,,,,,,2020-07-02 13:38:00,2020-07-02 13:38:00,2020-07-02 00:00:00,13,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
974,,,,,,,,,,,2020-07-10 12:05:33,2020-07-10 12:05:33,2020-07-10 00:00:00,15,0,0,0,0,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1264,,,,,,,,,,,2020-07-27 12:34:28,2020-07-27 12:34:28,2020-07-27 00:00:00,10,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
93,,,,,,,,,,,2020-07-02 13:38:00,2020-07-02 13:38:00,2020-07-02 00:00:00,13,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
1321,,,,,,,,,,,2020-07-30 20:38:50,2020-07-30 20:38:50,2020-07-30 00:00:00,29,0,0,4,2,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,,,,,,,,,,,2020-07-03 09:54:48,2020-07-03 09:54:48,2020-07-03 00:00:00,92,0,6,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,,,,,,,,,,,2020-07-02 09:09:54,2020-07-02 09:09:54,2020-07-02 00:00:00,15,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
351,,,,,,,,,,,2020-07-03 09:32:09,2020-07-03 09:32:09,2020-07-03 00:00:00,15,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
974,,,,,,,,,,,2020-07-10 12:05:33,2020-07-10 12:05:33,2020-07-10 00:00:00,15,0,0,0,0,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
476,,,,,,,,,,,2020-07-03 13:19:59,2020-07-03 13:19:59,2020-07-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,,,,,,,,,,,2020-07-02 11:56:52,2020-07-02 11:25:07,2020-07-02 00:00:00,24,0,0,1,2,1,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1193,,,,,,,,,,,2020-07-18 15:50:17,2020-07-18 15:50:17,2020-07-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0
385,GOV. ROQUE B. ABLAN SR. MEMORIAL HOSPITAL,GOV. ROQUE B. ABLAN SR. MEMORIAL HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,LAOAG CITY (CAPITAL),PH012812000,0.0,0.0,2020-07-03 10:18:36,2020-07-03 10:18:36,2020-07-03 00:00:00,100,8,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1132,SAINT CAMILLUS DE LELLIS GENERAL HOSPITAL,SAINT CAMILLUS DE LELLIS GENERAL HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,LAOAG CITY (CAPITAL),PH012812000,0.0,0.0,2020-07-15 15:06:19,2020-07-15 15:06:19,2020-07-15 00:00:00,29,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
287,PIDDIG DISTRICT HOSPITAL,PIDDIG DISTRICT HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,PIDDIG,PH012818000,0.0,0.0,2020-07-03 07:16:18,2020-07-03 07:16:18,2020-07-03 00:00:00,15,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1
1117,"STA. TERESITA HOSPITAL, INC.","STA. TERESITA HOSPITAL, INC.",REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,MARCOS,PH012813000,0.0,0.0,2020-07-17 09:02:20,2020-07-15 12:29:17,2020-07-17 00:00:00,50,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
25,RANADA GENERAL HOSPITAL,RANADA GENERAL HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,LAOAG CITY (CAPITAL),PH012812000,0.0,0.0,2020-07-02 09:51:16,2020-07-02 09:51:16,2020-07-02 00:00:00,14,0,0,0,0,1,1,5,5,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0
63,MARIANO MARCOS MEMORIAL HOSPITAL AND MEDICAL CENTER,MARIANO MARCOS MEMORIAL HOSPITAL AND MEDICAL CENTER,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,CITY OF BATAC,PH012805000,0.0,0.0,2020-10-01 08:40:17,2020-07-02 12:03:00,2020-10-01 00:00:00,400,28,23,2,55,1,1,5,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
892,BUMANGLAG SPECIALTY HOSPITAL,BUMANGLAG SPECIALTY HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,CITY OF BATAC,PH012805000,0.0,0.0,2020-07-08 14:53:32,2020-07-08 14:53:32,2020-07-08 00:00:00,11,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
25,RANADA GENERAL HOSPITAL,RANADA GENERAL HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,LAOAG CITY (CAPITAL),PH012812000,0.0,0.0,2020-07-08 13:57:05,2020-07-02 09:51:16,2020-07-08 00:00:00,14,0,0,0,0,1,1,5,5,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
983,DINGRAS DISTRICT HOSPITAL,DINGRAS DISTRICT HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,DINGRAS,PH012809000,0.0,0.0,2020-07-10 13:51:21,2020-07-10 13:51:21,2020-07-10 00:00:00,9,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
13,GAOAT GENERAL HOSPITAL,GAOAT GENERAL HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,CITY OF BATAC,PH012805000,0.0,0.0,2020-07-02 09:01:32,2020-07-02 09:01:32,2020-07-02 00:00:00,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
63,MARIANO MARCOS MEMORIAL HOSPITAL AND MEDICAL CENTER,MARIANO MARCOS MEMORIAL HOSPITAL AND MEDICAL CENTER,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,CITY OF BATAC,PH012805000,0.0,0.0,2020-07-03 11:48:17,2020-07-02 12:03:00,2020-07-03 00:00:00,440,28,21,2,25,1,1,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
895,LAOAG CITY GENERAL HOSPITAL,LAOAG CITY GENERAL HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,LAOAG CITY (CAPITAL),PH012812000,0.0,0.0,2020-07-08 15:18:46,2020-07-08 15:18:46,2020-07-08 00:00:00,85,10,0,5,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
893,BANGUI DISTRICT HOSPITAL,BANGUI DISTRICT HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,BANGUI,PH012804000,0.0,0.0,2020-07-08 14:54:42,2020-07-08 14:54:42,2020-07-08 00:00:00,25,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
894,GERTES CLINIC AND HOSPITAL,GERTES CLINIC AND HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,SAN NICOLAS,PH012820000,0.0,0.0,2020-08-14 08:30:59,2020-07-08 15:04:19,2020-08-14 00:00:00,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
423,DR. BONIFACIA V. ALBANO MEMORIAL HOSPITAL,DR. BONIFACIA V. ALBANO MEMORIAL HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,BACARRA,PH012802000,0.0,0.0,2020-07-03 11:13:12,2020-07-03 11:13:12,2020-07-03 00:00:00,25,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
63,MARIANO MARCOS MEMORIAL HOSPITAL AND MEDICAL CENTER,MARIANO MARCOS MEMORIAL HOSPITAL AND MEDICAL CENTER,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,CITY OF BATAC,PH012805000,0.0,0.0,2020-07-02 13:39:30,2020-07-02 12:03:00,2020-07-02 00:00:00,469,28,21,2,25,1,1,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
972,DONA JOSEFA E. MARCOS DISTRICT HOSPITAL,DOÑA JOSEFA E. MARCOS DISTRICT HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,MARCOS,PH012813000,0.0,0.0,2020-07-10 12:02:19,2020-07-10 12:02:19,2020-07-10 00:00:00,18,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
1117,"STA. TERESITA HOSPITAL, INC.","STA. TERESITA HOSPITAL, INC.",REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,MARCOS,PH012813000,0.0,0.0,2020-07-15 12:29:17,2020-07-15 12:29:17,2020-07-15 00:00:00,50,3,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
891,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,LAOAG CITY (CAPITAL),PH012812000,0.0,0.0,2020-07-08 14:30:48,2020-07-08 14:30:48,2020-07-08 00:00:00,10,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0
894,GERTES CLINIC AND HOSPITAL,GERTES CLINIC AND HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,SAN NICOLAS,PH012820000,0.0,0.0,2020-07-08 15:04:19,2020-07-08 15:04:19,2020-07-08 00:00:00,11,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0
903,KARMELLI CLINIC AND HOSPITAL,KARMELLI CLINIC AND HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,LAOAG CITY (CAPITAL),PH012812000,0.0,0.0,2020-07-08 16:28:36,2020-07-08 16:22:40,2020-07-08 00:00:00,38,1,5,1,0,0,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
5,KARMELLI CLINIC AND HOSPITAL PINILI INC.,KARMELLI CLINIC AND HOSPITAL PINILI INC.,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,PINILI,PH012819000,0.0,0.0,2020-07-02 07:29:06,2020-07-02 07:29:06,2020-07-02 00:00:00,10,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1126,"THE BLACK NAZARENE HOSPITAL, INC.","THE BLACK NAZARENE HOSPITAL, INC.",REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,SAN NICOLAS,PH012820000,0.0,0.0,2020-07-15 14:12:28,2020-07-15 14:12:28,2020-07-15 00:00:00,35,2,2,2,4,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1052,CANDON GENERAL HOSPITAL,CANDON GENERAL HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,CITY OF CANDON,PH012906000,0.0,0.0,2020-07-13 14:08:54,2020-07-13 14:08:54,2020-07-13 00:00:00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
896,RABARA CLINIC AND HOSPITAL,RABARA CLINIC AND HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,CITY OF VIGAN (CAPITAL),PH012934000,0.0,0.0,2020-07-08 15:21:04,2020-07-08 15:21:04,2020-07-08 00:00:00,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
431,UNIVERSITY OF NORTHERN PHILIPPINES HOSPITAL,UNIVERSITY OF NORTHERN PHILIPPINES HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,CITY OF VIGAN (CAPITAL),PH012934000,0.0,0.0,2020-07-03 11:29:10,2020-07-03 11:29:10,2020-07-03 00:00:00,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1033,ILOCOS SUR PROVINCIAL HOSPITAL GABRIELA SILANG ,ILOCOS SUR PROVINCIAL HOSPITAL - GABRIELA SILANG,REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,CITY OF VIGAN (CAPITAL),PH012934000,0.0,0.0,2020-07-12 12:57:42,2020-07-12 12:57:42,2020-07-12 00:00:00,160,5,3,3,3,1,1,2,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
174,RECEL MEDICAL CLINIC AND HOSPITAL,RECEL MEDICAL CLINIC AND HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,SANTA CATALINA,PH012923000,0.0,0.0,2020-07-02 15:24:59,2020-07-02 15:24:59,2020-07-02 00:00:00,15,15,0,0,0,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1051,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,ILOCOS SUR DISTRICT HOSPITAL - SANTA LUCIA,REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,SANTA LUCIA,PH012925000,0.0,0.0,2020-07-13 13:57:27,2020-07-13 13:57:27,2020-07-13 00:00:00,25,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,STO. NINO HOSPITAL,STO. NIÑO HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,SANTA MARIA,PH012926000,0.0,0.0,2020-07-02 11:37:50,2020-07-02 07:15:22,2020-07-02 00:00:00,18,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
174,RECEL MEDICAL CLINIC AND HOSPITAL,RECEL MEDICAL CLINIC AND HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,SANTA CATALINA,PH012923000,0.0,0.0,2020-07-08 15:08:35,2020-07-02 15:24:59,2020-07-08 00:00:00,10,10,0,0,0,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
174,RECEL MEDICAL CLINIC AND HOSPITAL,RECEL MEDICAL CLINIC AND HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,SANTA CATALINA,PH012923000,0.0,0.0,2020-07-13 15:52:12,2020-07-02 15:24:59,2020-07-13 00:00:00,10,0,0,0,0,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1068,ST. JAMES HOSPITAL VQR MEDICAL FOUNDATION,"VQR FOUNDATION FOR MEDICAL AND COMMUNITY DEVELOPMENT, INC.",REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,CITY OF VIGAN (CAPITAL),PH012934000,0.0,0.0,2020-07-14 08:45:40,2020-07-14 08:45:40,2020-07-14 00:00:00,30,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
927,QUIRINO PRIMARY HEALTH CARE FACILITY,QUIRINO PRIMARY HEALTH CARE FACILITY,REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,QUIRINO (ANGKAKI),PH012915000,0.0,0.0,2020-07-10 13:28:17,2020-07-09 11:04:17,2020-07-10 00:00:00,10,0,0,0,0,1,1,0,10,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
4,STO. NINO HOSPITAL,STO. NIÑO HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,SANTA MARIA,PH012926000,0.0,0.0,2020-07-11 12:29:26,2020-07-02 07:15:22,2020-07-11 00:00:00,18,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
1145,TOLENTINO CLINIC AND HOSPITAL,TOLENTINO CLINIC AND HOSPITAL,REGION I (ILOCOS REGION),PH010000000,ILOCOS SUR,PH012900000,SANTO DOMINGO,PH012928000,0.0,0.0,2020-07-16 07:58:42,2020-07-16 07:58:42,2020-07-16 00:00:00,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0
